loss_domain,gain_domain,replaced_domain,delta_log_excess_loss_per_unit_share,interpretation
metric/the_pile_arxiv_val_loss,arxiv,freelaw,-28.284271247344858,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,dm_mathematics,pubmed_abstracts,0.9273113633314829,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,dm_mathematics,uspto_backgrounds,0.01650405811803357,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,philpapers,0.839813823372001,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,stackexchange,0.17355581413658427,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,enron_emails,-0.2823866829661834,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,gutenberg_pg_19,0.1747834447562706,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,pile_cc,0.15199046644960812,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,ubuntu_irc,0.7715064732223076,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,europarl,1.1797474250934834,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,hackernews,0.18394499427441802,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,pubmed_abstracts,1.456933243630252,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,0.5461259384168027,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,stackexchange,-0.6662580092354167,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,enron_emails,-1.1222005063381844,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,gutenberg_pg_19,-0.6650303786157303,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,pile_cc,-0.6878233569223928,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,ubuntu_irc,-0.06830735014969336,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,europarl,0.33993360172148246,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,hackernews,-0.6558688290975829,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,pubmed_abstracts,0.6171194202582511,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,philpapers,uspto_backgrounds,-0.29368788495519826,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,enron_emails,-0.4559424971027677,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,gutenberg_pg_19,0.0012276306196863374,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,pile_cc,-0.021565347686976155,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,ubuntu_irc,0.5979506590857233,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,europarl,1.0061916109568991,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,hackernews,0.010389180137833742,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,pubmed_abstracts,1.2833774294936677,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,0.3725701242802184,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,gutenberg_pg_19,0.457170127722454,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,pile_cc,0.43437714941579153,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,ubuntu_irc,1.053893156188491,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,europarl,1.4621341080596668,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,hackernews,0.4663316772406014,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,pubmed_abstracts,1.7393199265964354,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,enron_emails,uspto_backgrounds,0.8285126213829861,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,pile_cc,-0.022792978306662492,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,ubuntu_irc,0.596723028466037,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,europarl,1.0049639803372128,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,hackernews,0.009161549518147405,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,pubmed_abstracts,1.2821497988739814,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,uspto_backgrounds,0.37134249366053207,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pile_cc,ubuntu_irc,0.6195160067726995,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pile_cc,europarl,1.0277569586438753,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pile_cc,hackernews,0.0319545278248099,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pile_cc,pubmed_abstracts,1.3049427771806439,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pile_cc,uspto_backgrounds,0.39413547196719456,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,ubuntu_irc,europarl,0.4082409518711758,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,ubuntu_irc,hackernews,-0.5875614789478896,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,ubuntu_irc,pubmed_abstracts,0.6854267704079444,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,ubuntu_irc,uspto_backgrounds,-0.2253805348055049,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,europarl,hackernews,-0.9958024308190654,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,europarl,pubmed_abstracts,0.2771858185367686,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,europarl,uspto_backgrounds,-0.6336214866766807,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,hackernews,pubmed_abstracts,1.272988249355834,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,hackernews,uspto_backgrounds,0.36218094414238466,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_pubmed_central_val_loss,pubmed_abstracts,uspto_backgrounds,-0.9108073052134493,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_stackexchange_val_loss,arxiv,freelaw,-0.2641661318072508,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_stackexchange_val_loss,arxiv,nih_exporter,2.04323621064698,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_stackexchange_val_loss,arxiv,pubmed_central,-0.20310274744500179,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_stackexchange_val_loss,arxiv,wikipedia_en,0.1089823190590038,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_stackexchange_val_loss,arxiv,dm_mathematics,-0.17039645898055156,increase gain_domain share by replacing replaced_domain share; conditional association
