model,date_utc,year,task,score,metric,params_b_c1,c1_model_match
khoantap/llama-slerp-merge,2025-01-21 16:26:52.727463007+00:00,2025,IFEval,42.883548983364136,"prompt_level_strict_acc,none",8.03,True
khoantap/llama-slerp-merge,2025-01-21 16:26:52.727463007+00:00,2025,MATH-Hard,8.157099697885197,"exact_match,none",8.03,True
khoantap/llama-slerp-merge,2025-01-21 16:26:52.727463007+00:00,2025,GPQA,30.285234899328863,"acc_norm,none",8.03,True
khoantap/llama-slerp-merge,2025-01-21 16:26:52.727463007+00:00,2025,BBH,57.680958166984894,"acc_norm,none",8.03,True
khoantap/llama-slerp-merge,2025-01-21 16:26:52.727463007+00:00,2025,MMLU-Pro,36.77692819148936,"acc,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,MuSR,33.730158730158735,"acc_norm,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,IFEval,52.12569316081331,"prompt_level_strict_acc,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,MATH-Hard,11.178247734138973,"exact_match,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,GPQA,27.936241610738254,"acc_norm,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,BBH,47.94306544002777,"acc_norm,none",8.03,True
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,2024-12-27 07:34:17.380322933+00:00,2024,MMLU-Pro,31.00066489361702,"acc,none",8.03,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,MuSR,38.75661375661375,"acc_norm,none",1.316,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,IFEval,12.754158964879853,"prompt_level_strict_acc,none",1.316,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,MATH-Hard,0.8308157099697886,"exact_match,none",1.316,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,GPQA,24.496644295302016,"acc_norm,none",1.316,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,BBH,29.890643985419196,"acc_norm,none",1.316,True
Kimargin/GPT-NEO-1.3B-wiki,2024-10-24 09:50:30.727116108+00:00,2024,MMLU-Pro,10.987367021276597,"acc,none",1.316,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,MuSR,38.492063492063494,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,IFEval,7.948243992606285,"prompt_level_strict_acc,none",1.277,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,MATH-Hard,0.906344410876133,"exact_match,none",1.277,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,GPQA,26.76174496644295,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,BBH,29.543482034369035,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued,2025-03-07 09:02:40.547823906+00:00,2025,MMLU-Pro,12.608045212765958,"acc,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,MuSR,41.4021164021164,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,IFEval,6.469500924214418,"prompt_level_strict_acc,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,MATH-Hard,0.906344410876133,"exact_match,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,GPQA,26.76174496644295,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,BBH,30.06422496094428,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.1,2025-03-08 09:37:40.747788191+00:00,2025,MMLU-Pro,12.782579787234042,"acc,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,MuSR,35.05291005291005,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,IFEval,9.426987060998151,"prompt_level_strict_acc,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,MATH-Hard,1.5105740181268883,"exact_match,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,GPQA,25.671140939597315,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,BBH,30.133657351154312,"acc_norm,none",1.277,True
KingNish/qwen-1b-continued-v2.2,2025-03-09 04:29:42.527071238+00:00,2025,MMLU-Pro,12.62466755319149,"acc,none",1.277,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,MuSR,34.12698412698413,"acc_norm,none",0.494,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,IFEval,19.963031423290204,"prompt_level_strict_acc,none",0.494,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,MATH-Hard,1.1329305135951662,"exact_match,none",0.494,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,GPQA,26.34228187919463,"acc_norm,none",0.494,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,BBH,32.112480472140255,"acc_norm,none",0.494,True
KingNish/Qwen2.5-0.5b-Test-ft,2024-09-29 12:17:57.925716400+00:00,2024,MMLU-Pro,16.888297872340424,"acc,none",0.494,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,MuSR,31.613756613756617,"acc_norm,none",3.213,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,IFEval,56.74676524953789,"prompt_level_strict_acc,none",3.213,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,MATH-Hard,10.876132930513595,"exact_match,none",3.213,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,GPQA,25.922818791946305,"acc_norm,none",3.213,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,BBH,43.32581149106058,"acc_norm,none",3.213,True
KingNish/Reasoning-Llama-3b-v0.1,2024-10-26 03:26:31.390588522+00:00,2024,MMLU-Pro,30.294215425531917,"acc,none",3.213,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,MuSR,38.095238095238095,"acc_norm,none",9.3,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,IFEval,48.428835489833645,"prompt_level_strict_acc,none",9.3,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,MATH-Hard,3.096676737160121,"exact_match,none",9.3,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,GPQA,27.01342281879195,"acc_norm,none",9.3,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,BBH,42.80506856448533,"acc_norm,none",9.3,True
kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,2024-10-15 05:26:53.781064272+00:00,2024,MMLU-Pro,27.98371010638298,"acc,none",9.3,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,MuSR,40.74074074074074,"acc_norm,none",15.231,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,IFEval,19.77818853974122,"prompt_level_strict_acc,none",15.231,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,MATH-Hard,28.625377643504528,"exact_match,none",15.231,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,GPQA,29.026845637583893,"acc_norm,none",15.231,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,BBH,38.534976566568304,"acc_norm,none",15.231,True
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,2024-11-22 01:35:26.342823505+00:00,2024,MMLU-Pro,24.517952127659576,"acc,none",15.231,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",24.154,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,IFEval,30.683918669131238,"prompt_level_strict_acc,none",24.154,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,MATH-Hard,5.0604229607250755,"exact_match,none",24.154,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,GPQA,28.60738255033557,"acc_norm,none",24.154,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,BBH,40.87831973615692,"acc_norm,none",24.154,True
Kquant03/CognitiveFusion2-4x7B-BF16,2024-08-12 10:14:45.497570753+00:00,2024,MMLU-Pro,27.925531914893615,"acc,none",24.154,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,MuSR,41.66666666666667,"acc_norm,none",8.03,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,IFEval,17.744916820702404,"prompt_level_strict_acc,none",8.03,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,MATH-Hard,4.758308157099698,"exact_match,none",8.03,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,GPQA,30.70469798657718,"acc_norm,none",8.03,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,BBH,49.401145634438464,"acc_norm,none",8.03,True
Kquant03/L3-Pneuma-8B,2024-10-16 18:23:05.776824474+00:00,2024,MMLU-Pro,31.840093085106385,"acc,none",8.03,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,MuSR,47.883597883597886,"acc_norm,none",14.77,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,IFEval,33.271719038817004,"prompt_level_strict_acc,none",14.77,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,MATH-Hard,39.04833836858006,"exact_match,none",14.77,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,GPQA,35.23489932885906,"acc_norm,none",14.77,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,BBH,63.565353237285194,"acc_norm,none",14.77,True
Krystalan/DRT-o1-14B,2024-12-27 03:29:32.242360592+00:00,2024,MMLU-Pro,51.78690159574468,"acc,none",14.77,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,MuSR,50.79365079365079,"acc_norm,none",7.616,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,IFEval,32.16266173752311,"prompt_level_strict_acc,none",7.616,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,MATH-Hard,5.664652567975831,"exact_match,none",7.616,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,GPQA,32.13087248322148,"acc_norm,none",7.616,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,BBH,54.55650060753341,"acc_norm,none",7.616,True
Krystalan/DRT-o1-7B,2025-02-05 07:37:43.862771749+00:00,2025,MMLU-Pro,41.51429521276596,"acc,none",7.616,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,MuSR,45.5026455026455,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,IFEval,56.931608133086876,"prompt_level_strict_acc,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,MATH-Hard,20.090634441087612,"exact_match,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,GPQA,37.5,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,BBH,66.46415552855407,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,2024-09-14 04:54:41.843967915+00:00,2024,MMLU-Pro,52.42686170212766,"acc,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,MuSR,44.97354497354497,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,IFEval,57.116451016635864,"prompt_level_strict_acc,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,MATH-Hard,19.335347432024168,"exact_match,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,GPQA,38.08724832214765,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,BBH,66.84603367470925,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-500,2024-09-14 04:56:08.235770226+00:00,2024,MMLU-Pro,52.268949468085104,"acc,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,MuSR,45.5026455026455,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,IFEval,56.74676524953789,"prompt_level_strict_acc,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,MATH-Hard,20.090634441087612,"exact_match,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,GPQA,37.5,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,BBH,66.46415552855407,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3-70b-SVA-FT-final,2024-09-14 04:56:48.486014605+00:00,2024,MMLU-Pro,52.42686170212766,"acc,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,MuSR,45.767195767195766,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,IFEval,68.02218114602587,"prompt_level_strict_acc,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,MATH-Hard,29.607250755287005,"exact_match,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,GPQA,39.59731543624161,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,BBH,68.91164728345774,"acc_norm,none",70.554,True
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,2024-09-14 04:59:16.187215328+00:00,2024,MMLU-Pro,52.51828457446809,"acc,none",70.554,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,MuSR,42.72486772486773,"acc_norm,none",7.242,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,IFEval,39.37153419593346,"prompt_level_strict_acc,none",7.242,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,MATH-Hard,6.117824773413897,"exact_match,none",7.242,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,GPQA,29.61409395973154,"acc_norm,none",7.242,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,BBH,39.697969102586356,"acc_norm,none",7.242,True
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,2024-08-12 11:45:03.583130360+00:00,2024,MMLU-Pro,28.241356382978722,"acc,none",7.242,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,MuSR,40.60846560846561,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,IFEval,36.22920517560074,"prompt_level_strict_acc,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,MATH-Hard,7.250755287009064,"exact_match,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,GPQA,30.285234899328863,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,BBH,49.71359139038361,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,2024-09-18 14:10:59.283452988+00:00,2024,MMLU-Pro,37.9155585106383,"acc,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,MuSR,36.904761904761905,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,IFEval,46.76524953789279,"prompt_level_strict_acc,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,MATH-Hard,3.474320241691843,"exact_match,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,GPQA,23.909395973154364,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,BBH,45.35670890470405,"acc_norm,none",8.03,True
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,2024-07-30 05:45:16.827401400+00:00,2024,MMLU-Pro,30.56848404255319,"acc,none",8.03,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,MuSR,43.25396825396825,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,IFEval,35.48983364140481,"prompt_level_strict_acc,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,MATH-Hard,5.664652567975831,"exact_match,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,GPQA,28.104026845637588,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,BBH,51.20638777989932,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.1,2024-07-30 05:19:16.576565266+00:00,2024,MMLU-Pro,30.4936835106383,"acc,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,MuSR,43.386243386243386,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,IFEval,34.56561922365989,"prompt_level_strict_acc,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,MATH-Hard,7.175226586102719,"exact_match,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,GPQA,28.02013422818792,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,BBH,51.136955389689284,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7B-v0.3,2024-08-12 11:45:27.284852743+00:00,2024,MMLU-Pro,30.501994680851062,"acc,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,MuSR,43.25396825396825,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,IFEval,32.90203327171904,"prompt_level_strict_acc,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,MATH-Hard,5.81570996978852,"exact_match,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,GPQA,27.768456375838923,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,BBH,51.20638777989932,"acc_norm,none",7.242,True
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,2024-08-12 11:44:19.653318167+00:00,2024,MMLU-Pro,30.42719414893617,"acc,none",7.242,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,MuSR,47.75132275132275,"acc_norm,none",7.616,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,IFEval,34.56561922365989,"prompt_level_strict_acc,none",7.616,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,MATH-Hard,24.622356495468278,"exact_match,none",7.616,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,GPQA,32.04697986577181,"acc_norm,none",7.616,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,BBH,55.91043221662906,"acc_norm,none",7.616,True
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,2024-12-04 02:06:02.120092154+00:00,2024,MMLU-Pro,43.63364361702128,"acc,none",7.616,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,MuSR,44.84126984126984,"acc_norm,none",7.242,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,IFEval,44.54713493530499,"prompt_level_strict_acc,none",7.242,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,MATH-Hard,6.419939577039275,"exact_match,none",7.242,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,GPQA,28.27181208053691,"acc_norm,none",7.242,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,BBH,51.952785974657175,"acc_norm,none",7.242,True
Kumar955/Hemanth-llm,2024-09-24 12:21:21.110927105+00:00,2024,MMLU-Pro,31.125332446808514,"acc,none",7.242,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,MuSR,47.61904761904761,"acc_norm,none",14.766,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,IFEval,40.48059149722736,"prompt_level_strict_acc,none",14.766,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,MATH-Hard,19.788519637462233,"exact_match,none",14.766,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,GPQA,37.667785234899334,"acc_norm,none",14.766,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,BBH,64.38118382225309,"acc_norm,none",14.766,True
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,2024-09-28 10:04:32.093378544+00:00,2024,MMLU-Pro,53.881316489361694,"acc,none",14.766,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,MuSR,40.74074074074074,"acc_norm,none",8.03,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,IFEval,45.84103512014787,"prompt_level_strict_acc,none",8.03,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,MATH-Hard,5.740181268882175,"exact_match,none",8.03,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,GPQA,27.432885906040266,"acc_norm,none",8.03,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,BBH,46.571775733379624,"acc_norm,none",8.03,True
Langboat/Mengzi3-8B-Chat,2024-10-21 17:38:35.967147350+00:00,2024,MMLU-Pro,31.416223404255316,"acc,none",8.03,True
langgptai/Qwen-las-v0.1,2024-09-14 03:50:11.838196278+00:00,2024,MuSR,36.904761904761905,"acc_norm,none",7.901,True
langgptai/Qwen-las-v0.1,2024-09-14 03:50:11.838196278+00:00,2024,IFEval,27.171903881700555,"prompt_level_strict_acc,none",7.901,True
